id,hoard_id,title,ex_start_date,ex_end_date,buried,b_start_date,b_end_date,contents,notes,location_uri
2775,igch0186,"Patras, Achaea",1850,,c. 218 BC,-218,-218,125+ AR. Pot hoard,"124 coin noted in IGCH. Added 1 coin to the hoard contents. Then, the total count comes to 125+ coins",https://www.geonames.org/255683
2776,igch0187,Corinth environs,1938,,c. 215 BC,-215,-215,c. 400 AR. *Pot hoard,"397 coins noted in IGCH. Added 3 coins to the hoard contents. Then, the total count comes to c. 400 coins",https://www.geonames.org/259289
2777,igch0188,Euboea,1900,,250 – 200 BC,-250,-200,21 AR,"20 coins noted in IGCH. Added 1 coin to the hoard contents. Then, the total count comes to 21 coins",https://www.geonames.org/262565
2778,igch0189,"Eretria, Euboea",1861,,250 – 200 BC,-250,-200,55+ AR,,https://www.geonames.org/262628
2779,igch0190,"Kakovatos, Elis",1963,,240 – 200 BC,-240,-200,AE (many),"Uncertain count noted in IGCH including 1 [uncertain], which has been counted as 1. Then, the total count comes to 1 coin of a group of at least 2+ coins",https://www.geonames.org/261631
2780,igch0191,"Carystus, Euboea",1920,,235 – 200 BC,-235,-200,5 AR,,https://www.geonames.org/260935
2781,igch0192,Aliveri environs,1930,,235 – 200 BC,-235,-200,18 AR,,https://www.geonames.org/265309
2782,igch0193,"Thebes, Boeotia",1935,,c. 225 – 200 BC,-225,-200,39 AR,,https://www.geonames.org/252910
2783,igch0194,"Chalcis environs, Euboea",1913,,c. 225 – 200 BC ?,-225,-200,c. 200 AR,"92 coins noted in IGCH in addition to 120 flans. Then, the total count comes to 212 coins",https://www.geonames.org/260133
2784,igch0195,"Abae, Phocis",1894,,c. 225 – 200 BC ?,-225,-200,"63 AR, 2 AE. From excavations",,https://www.geonames.org/261548
2785,igch0196,"Naupactus environs, Locris",1910,,c. 215 – 200 BC,-215,-200,2+ AR,,https://www.geonames.org/256639
2786,igch0197,Greece,1937,,3rd cent. BC,-300,-201,c. 200 AE,"Uncertain count noted in IGCH including 3 [uncertain], which each has been counted as 1. Added 197 coins to the hoard contents. Then, the total count comes to c. 200 coins",https://www.geonames.org/390903
2787,igch0198,Cyclades,1880,1885,3rd cent. BC,-300,-201,c. 50+ AR,"22 coins noted in IGCH in addition to 2 [uncertain], which each has been counted as 1. Added 26 coins to the hoard contents. Then, the total count comes to c. 50+ coins",https://www.geonames.org/259820
2788,igch0199,"Labia, Elis",1887,,3rd cent. BC,-300,-201,11 AR,,https://www.geonames.org/258639
2789,igch0200,"Kyra Vrysi, near Corinth",1934,,3rd cent. BC,-300,-201,"46 AR, 154 AE",,https://www.geonames.org/259734
2790,igch0201,Epirus,1825,1825,3rd cent. BC,-300,-201,150+ AR,"75+ coins noted in IGCH in addition to 7 [uncertain], which each has been counted as 1. Added 68 coins to the hoard contents. Then, the total count comes to150+ coins",https://www.geonames.org/6697804
2791,igch0202,"Marathon, Attica",1936,,3rd cent. BC,-300,-201,167 AE,,https://www.geonames.org/257717
2792,igch0203,Attica,1966,,3rd cent. BC ?,-300,-201,45 AE,,https://www.geonames.org/6692632
2793,igch0204,"Ios, Cyclades",1936,,late 3rd cent. BC,-225,-200,c. 35 AR,"1 coin noted in IGCH in addition to 4 [uncertain], which each has been counted as 1. Added 30 coins to the hoard contents. Then, the total count comes to c. 35 coins",https://www.geonames.org/261771
2794,igch0205,Chalcis (or Boeotia),1958,1958,late 3rd cent. BC ?,-225,-200,c. 222 AR,"222 coins noted in IGCH in addtion to 1 [uncertain], which has been counted as 1. Then, the total count comes to 223 coins",https://www.geonames.org/260133
2795,igch0206,"Dodona, Epirus",1885,,late 3rd cent. BC,-225,-200,11 AE,,https://www.geonames.org/263020
2796,igch0207,"Butrinto (anc. Buthrotum), 14 km. S of Sarandë, Albania",1927,,late 3rd cent. BC,-225,-200,15 AR,,https://www.geonames.org/363394
2797,igch0208,Aetolia,1957,,end of 3rd cent. BC,-225,-200,11 AE,,https://pleiades.stoa.org/places/540591
2798,igch0209,"Kyparissia, Messenia",1936,,c. 200 BC ?,-200,-200,52 AR,,https://www.geonames.org/259782
2799,igch0210,"Carystus , Euboea",1930,,c. 200 BC,-200,-200,28+ (originally 90?),,https://www.geonames.org/260935
2800,igch0211,"Orik (anc. Oricus), c. 25 km. SW of Vlonë (Valona), Albania",1958,,c. 200 BC,-200,-200,18 AE. Pot hoard,,https://www.geonames.org/3184575
2801,igch0212,"Qesarat, c. 15 km. NW of Tepelenë, Albania",1963,,c. 200 BC,-200,-200,"4 AR, 45 AE. Pot hoard",,https://www.geonames.org/3184359
2802,igch0213,"Senicë, c. 15 km. N of Sarandë, Albania",1958,,c. 200 BC ?,-200,-200,29 AE,,https://www.geonames.org/781733
2803,igch0214,"Makrakomi, W of Lamia, Thessaly",1932,,late 3rd – early 2nd cent. BC,-225,-175,13 AE,,https://www.geonames.org/257975
2804,igch0215,"Carystus, Euboea",1930,,late 3rd – early 2nd cent. BC,-225,-175,5 AR,,https://www.geonames.org/260935
2805,igch0216,Peloponnesus,1903,,late 3rd – early 2nd cent. BC,-225,-175,12+ AE. Hoard?,,https://www.geonames.org/255620
2806,igch0217,Argos,1924,,early 2nd cent. BC,-200,-175,217+ AE,,https://www.geonames.org/264670
2807,igch0218,Athens,1947,,early 2nd cent. BC,-200,-175,8 AR. From a cistern in the Agora; hoard?,,https://www.geonames.org/264371
2808,igch0219,"Chalcis environs, Euboea",1937,,early 2nd cent. BC ?,-200,-175,74 AE,,https://www.geonames.org/260133
2809,igch0220,Thessaly,1963,,early 2nd cent. BC ?,-200,-175,10+ AR (a large hoard),,https://www.geonames.org/6697809
2810,igch0221,"Eretria (Isis temple), Euboea",1914,,198 BC,-198,-198,352 AE. Pot hoard from excavations,,https://www.geonames.org/262628
2811,igch0222,Elis,1936,,c. 191 BC,-191,-191,c. 235 AR,,https://www.geonames.org/261797
2812,igch0223,"Anthedon, on the coast c. 15 km. NW of Chalcis, Boeotia",1935,,c. 191 BC,-191,-191,25+ AR,,https://www.geonames.org/8224025
2813,igch0224,"Greece, western",1964,,c. 190 – 188 BC,-190,-188,c. 50 AR,"4 coins noted in IGCH in addition to 40-50 coins in Aetolian League (only 9 coins noted. Added 31-50 coins to this group) and to 2 [uncertain], which each has been counted as 1. Then, the total count comes to c. 46-50 coins",https://www.geonames.org/390903
2814,igch0225,"Eretria environs, Euboea",1909,1909,C 192 – 191 BC,-192,-191,184 AE,,https://www.geonames.org/262628
2815,igch0226,"Koskina, Euboea",1923,,c. 200 – 180 BC,-200,-180,c. 130 AR,"126 coins noted in IGCH. Added 4 coins to the hoard contents. Then, the total count comes to c. 130 coins",https://www.geonames.org/259240
2816,igch0227,"Archanes, Crete",1960,,c. 200 – 175 BC,-200,-175,"2+ AR, 4+ AE",,https://www.geonames.org/6950986
2817,igch0228,"Grammenon, E of Larissa, Thessaly",1889,,c. 180 – 170 BC,-180,-170,130 AR,,https://www.geonames.org/261894
2818,igch0229,"Copais, Boeotia",1908,,After 176 BC,-176,-126,1549 AE,,https://www.geonames.org/259372
2819,igch0230,Euboea,1940,1940,c. 175 BC,-175,-175,22 AE,,https://www.geonames.org/262565
2820,igch0231,"Metsobon, Epirus",1913,,173 – 171 BC,-173,-171,25 AR,"9 coins noted in IGCH in addition to 16 coins in Rhodes (only 11 coins noted. Added 5 coins to this group). Then, the total count comes to 25 coins",https://www.geonames.org/257083
2821,igch0232,"Oreus (anc. Histiaea), Euboea",1902,,c. 171 – 169 BC,-171,-169,c. 1300 AR. Pot hoard,"646 coins noted in IGCH. Added 654 coins to the hoard contents. Then, the total count comes to c. 1300 coins",https://www.geonames.org/256284
2822,igch0233,"Thebes, Boeotia",1965,,c. 168 BC,-168,-168,"16 AR, 42 AE. From excavations",,https://www.geonames.org/252910
2823,igch0234,"Tricca (Trikkala) environs, Thessaly",1961,,c. 168 BC,-168,-168,100-150 AR,"132 coins noted in IGCH in addition to 1 [uncertain], which has been counted as 1. Added 150 coins to the hoard contents. Then, the total count comes to 133-150 coins",https://www.geonames.org/252664
2824,igch0235,"Jannina environs, Epirus",1935,,c. 168 BC,-168,-168,c. 70 AR,"54 coins noted in IGCH in addition to 17 coins in Epirote Rep. (only 6 coins noted. Added 11 coins to this group). Then, the total count comes to 71 coins",https://www.geonames.org/261779
2825,igch0236,"Dodona, Epirus",1959,,168 – 167 BC,-168,-167,8 AR,,https://www.geonames.org/263020
2826,igch0237,"Sitichoro, near Pharsalus, Thessaly",1968,,168 – 167 BC,-168,-167,2500-3000 AR. Pot hoard,"2166-2000 coins noted in IGCH. Added 334-1000 coins to the hoard contents. Then, the total count comes to 2500-3000 coins",https://www.geonames.org/253756
2827,igch0238,"Oeantheia, Locris",1969,1969,c. 175 – 165 BC,-175,-165,11 AE,,https://www.geonames.org/252834
2828,igch0239,"Larissa, Thessaly",1948,,c. 175 – 165 BC,-175,-165,52 AR,,https://www.geonames.org/258576
2829,igch0240,Euboea,1940,1940,c. 170 – 165 BC,-170,-165,"1 AR, 59 AE",,https://www.geonames.org/262565
2830,igch0241,Euboea,1920,1920,c. 170 – 165 BC,-170,-165,240 AE,,https://www.geonames.org/262565
2831,igch0242,Arcadia,1929,,c. 165 – 160 BC,-165,-160,"230 AR, 1 AE. Probably incomplete",,https://www.geonames.org/264644
2832,igch0243,Peloponnesus,1940,1940,175 – 150 BC,-175,-150,105 AR,,https://www.geonames.org/255620
2833,igch0244,"Naupactus environs, Locris",1967,,175 – 150 BC,-175,-150,65 AE,,https://www.geonames.org/256639
2834,igch0245,Zacynthus,1904,,c. 175 – 150 BC,-175,-150,172 AR,,https://www.geonames.org/251279
2835,igch0246,Peloponnesus,1936,,c. 175 – 150 BC,-175,-150,35 AR,,https://www.geonames.org/255620
2836,igch0247,"Larissa environs, Thessaly",1912,,175 – 150 BC,-175,-150,75+ AR,,https://www.geonames.org/258576
2837,igch0248,"Preveza, Epirus",1933,1934,175 – 150 BC,-175,-150,c. 600 AR,"583 coins noted in IGCH. Added 17 coins to hoard contents. Then, the total count comes to c. 600 coins",https://www.geonames.org/254698
2838,igch0249,Piraeus (Tambouria),1938,,c. 160 – 160 BC,-160,-160,49 AE,"13 coins noted in IGCH in addition to 36 coins in Athens (New Style: only 26 coins noted. Added 10 coins to this group). Then, the total count comes to 49 coins",https://www.geonames.org/255274
2839,igch0250,Attica,1955,,c. 155 – 120 BC,-155,-120,187 AR,,https://www.geonames.org/6692632
2840,igch0251,"Stratus, Acarnania",1965,,c. 150 BC or earlier,-200,-150,12+ AR,,https://www.geonames.org/253130
2841,igch0252,"Cnossus, Crete",1955,1955,Mid 2nd cent. BC,-175,-25,35 AR. Hoard? From excavations,,https://www.geonames.org/259627
2842,igch0253,Crete,1914,1914,Mid 2nd cent. BC,-175,-25,17+ AR,"Note, 1 or 2 obols (Sicyon) noted in IGCH. Then, the total count comes to 17+ coins",https://www.geonames.org/6697802
2843,igch0254,"Canea (anc. Cydonia) environs, Crete",1922,,c. 150 BC,-150,-150,1154+ AR. Pot hoard,,https://www.geonames.org/260114
2844,igch0255,Naxos,1926,,c. 150 BC,-150,-150,"70 AR, 2 AE. Pot hoard","47 coins noted in IGCH in addition to 18 coins in Naxos (including 15 countermarked coins noted. Added 3 coins to this group) and 7 coins in Rhodes (only 1 coin countermarked noted. Added 6 coins to this group). Then, the total count comes to 72 coins",https://www.geonames.org/256631
2845,igch0256,Delos,1931,,c. 150 – 120 BC,-150,-120,20 AR. From excavations,,https://www.geonames.org/263090
2846,igch0257,"Cephallenia, Elis",1934,,c. 175 – 145 BC,-175,-145,146 AR,,https://www.geonames.org/260311
2847,igch0258,"Epidaurus, Argolis",1934,,c. 175 – 145 BC,-175,-145,33 AR. From excavations,,https://www.geonames.org/262661
2848,igch0259,Epirus,1961,1961,After 148 BC,-148,-98,175 AE,,https://www.geonames.org/6697804
2849,igch0260,"Greece, western",1936,,c. 146 BC,-146,-146,677 AR,,https://www.geonames.org/390903
2850,igch0261,"Zougra (anc. Pellene), Achaea",1859,,c. 146 BC,-146,-146,985+ AR. In a bronze vase,,https://www.geonames.org/255623
2851,igch0262,"Diakofto, on the coast c. 20 km. E of Aegium, Achaea",1965,,c. 146 BC,-146,-146,3000+ AR,"2900 coins noted in IGCH. Added 100 coins to the hoard contents spreadsheet. Then, the total count comes to 3000+ coins",https://www.geonames.org/263148
2852,igch0263,Corinth,1933,,c. 146 BC,-146,-146,16 AE. From excavations,,https://www.geonames.org/259289
2853,igch0264,Corinth,1948,,c. 146 BC,-146,-146,34 AE. From excavations,,https://www.geonames.org/259289
2854,igch0265,"Tegea, Arcadia",1887,1887,c. 146 BC,-146,-146,1097 AE,,https://www.geonames.org/265368
2855,igch0266,"Koniska, NE of Thermon, Aetolia",1962,,c. 150 - 140 BC,-150,-140,16+ AR,,https://www.geonames.org/259384
2856,igch0267,Achaea,1940,1940,c. 150 - 140 BC,-150,-140,48 AR,,https://www.geonames.org/265491
2857,igch0268,Athens (near Hephaisteion),1949,,c. 150 - 140 BC,-150,-140,41+ AE,,https://www.geonames.org/264371
2858,igch0269,"Kyriaki , Attica",1949,,c. 150 – 102 BC,-150,-102,130+ AE,,https://www.geonames.org/6692632
2859,igch0270,"Olympia, Elis",1939,,c. 145 – 140 BC,-145,-140,c. 850 AR. From excavations,"c. 680 coins noted in IGCH in addition to 13 [uncertain], which each has been counted as 1. Added 157 coins to the hoard contents. Then, the total count comes to c. 850 coins",https://www.geonames.org/264637
2860,igch0271,"Agrinion, Aetolia",1959,,c. 145 – 135 BC,-145,-135,1348 AR,,https://www.geonames.org/265560
2861,igch0272,Delos,1959,,c. 140 – 110 BC,-140,-110,36 AR. From excavations,,https://www.geonames.org/263090
2862,igch0273,"Nea Smyrni, near Athens",1957,,c. 150 – 130 BC ?,-150,-130,3+ AE,"2 coins noted in IGCH. Added 1 coin to the hoard contents. Then, the total count comes to 3+ coins",https://www.geonames.org/256575
2863,igch0274,Athens (Pnyx),1937,,c. 140 – 87 BC,-140,-87,243 AE. From excavations,"241 coins noted in IGCH in addition to 1 [uncertain], which has been counted as 1. Added 1 coin to the hoard contents. Then, the total count comes to 243 coins",https://www.geonames.org/264371
2864,igch0275,Athens (Plaka),1942,,c. 140 – 87 BC,-140,-87,85 AE. Pot hoard,,https://www.geonames.org/264371
2865,igch0276,Athens,1955,,c. 140 – 87 BC,-140,-87,38+ AE,,https://www.geonames.org/264371
2866,igch0277,"Keratea, Attica",1954,,c. 140 – 130 BC,-140,-130,131 AE. Pot hoard,,https://www.geonames.org/260210
2867,igch0278,"Poleme, near Marcopoulo, Attica",1956,,c. 140 – 130 BC,-140,-130,4+ AE,,https://www.geonames.org/257671
2868,igch0279,"Porto Rafti, Attica",1967,,c. 140 – 130 BC,-140,-130,16 AE,,https://www.geonames.org/258314
2869,igch0280,Attica,1906,,c. 140 – 87 BC,-140,-87,86+ AE,,https://www.geonames.org/6692632
2870,igch0281,Attica,1927,,c. 140 – 87 BC,-140,-87,288 AE,,https://www.geonames.org/6692632
2871,igch0282,Attica,1937,,c. 140 – 130 BC,-140,-130,118 AE,,https://www.geonames.org/6692632
2872,igch0283,Attica,1951,,c. 140 – 130 BC ?,-140,-130,75 AE,"29 coins noted in IGCH. Added 46 coins to the hoard contents. Then, the total count comes to 75 coins",https://www.geonames.org/6692632
2873,igch0284,Delos,1905,,c. 137 – 104 BC,-137,-104,249 AR. From excavations,,https://www.geonames.org/263090
2874,igch0285,Delos,1911,,c. 129 – c. 88 BC,-129,-88,c. 250 AR. Pot hoard from excavations,,https://www.geonames.org/263090
2875,igch0286,Delos,1905,,c. 128 – c. 88 BC,-128,-88,173 AR,,https://www.geonames.org/263090
2876,igch0287,"Oreus (anc. Histiaea), Euboea",1950,1950,c. 127 – c. 97 BC,-127,-97,"AR (""hundreds"")","Uncertain count noted in IGCH including 1 [uncertain], which has been counted as 1. Then, the total count comes to 1 coin of a group of at least 2+ coins",https://www.geonames.org/256284
2877,igch0288,"Salamis, Attica",1936,,c. 125 or later – c. 100 BC,-125,-100,"36+ AR, 4 AE?",,https://www.geonames.org/254144
2878,igch0289,"Halmyros, near anc. Larissa Cremaste, Thessaly",1929,,c. 123 BC – c. 90 BC,-123,-90,969 AR. Pot hoard. Found near a bronze vase with gold jewelry and bars,,https://www.geonames.org/265292
2879,igch0290,Delos,1906,,c. 125 – 88 BC,-125,-88,40 AR. Pot hoard from excavations,,https://www.geonames.org/263090
2880,igch0291,"Carystus, Euboea",1957,,c. 120 – c. 90 BC,-120,-90,c. 62 AR,,https://www.geonames.org/260935
2881,igch0292,Delos,1881,,c. 120 – c. 87 BC,-120,-87,43 AR. From excavations,,https://www.geonames.org/263090
2882,igch0293,Delos,1894,,c. 120 – c. 87 BC,-120,-87,30 AR. 3 hoards from separate houses in excavations,,https://www.geonames.org/263090
2883,igch0294,Delos,1907,,c. 120 – c. 88 BC,-120,-88,13 AR. From excavations,,https://www.geonames.org/263090
2884,igch0295,Delos,1910,,c. 120 – c. 88 BC,-120,-88,"92 AR, 1 AE. From excavations",,https://www.geonames.org/263090
2885,igch0296,"Greece, date unknown",,,After 120 – after 87 BC,-120,-37,48+ AR. Probably part of a hoard,,https://www.geonames.org/390903
2886,igch0297,Delos,1912,,c. 110 – c. 69 BC,-110,-69,c. 50 AR. From excavations,,https://www.geonames.org/263090
2887,igch0298,Delos,1906,,2nd cent. BC,-199,-100,16 AE. Pot hoard from excavations,,https://www.geonames.org/263090
2888,igch0299,Crete,1951,1951,2nd cent. BC,-199,-100,39 AE. Hoard?,,https://www.geonames.org/6697802
2889,igch0300,"Kastelli, c. 3 km. S of Gortyna, Crete",1963,,2nd cent. BC,-199,-100,61 AE (2 hoards),,https://www.geonames.org/260805
2890,igch0301,Messenia,1937,1937,2nd cent. BC,-199,-100,"167 AR, 13 AE",,https://www.geonames.org/257149
2891,igch0302,"Zacharo, near Olympia, Elis",1957,,2nd cent. BC,-199,-100,"5 AR, 93 AE",,https://www.geonames.org/251283
2892,igch0303,"Delphi, Phocis",1907,,2nd cent. BC,-199,-100,42 AE. Hoard?,,https://www.geonames.org/263219
2893,igch0304,"Larissa, Thessaly",1940,,2nd cent. BC,-199,-100,"385 AR, 2 AE",,https://www.geonames.org/258576
2894,igch0305,Larissa,1958,,2nd cent. BC,-199,-100,c. 600 AR. Pot hoard,,https://www.geonames.org/258576
2895,igch0306,"Vrankiana Argithea, near Karditsa, Thessaly",1962,,2nd cent. BC,-199,-100,13 AE,"11 coins noted in IGCH. Added 2 coins to the hoard contents. Then, the total count comes to 13 coins",https://www.geonames.org/264515
2896,igch0307,"Thespretia, Epirus",1951,,2nd cent. BC,-199,-100,15+ AE,,https://www.geonames.org/252941
2897,igch0308,Epirus,1959,,2nd cent. BC,-199,-100,c. 500 AE,,https://www.geonames.org/6697804
2898,igch0309,"Khouliaradhes, near Dodona, Epirus",1967,1967,2nd cent. BC,-199,-100,18 AR,,https://www.geonames.org/251504
2899,igch0310,Corfu (anc. Corcyra),1862,,2nd cent. BC ?,-199,-100,14 AE,,https://www.geonames.org/2463679
2900,igch0311,"Thyrrheium, near Vonitsa, Acarnania",1962,,2nd cent. BC ?,-199,-100,6 AE,,https://www.geonames.org/252914
2901,igch0312,"Matsouki, c. 15 km. NNW of Agrinion, Aetolo-Acarnania",1959,,2nd cent. BC,-199,-100,134 AE,,https://www.geonames.org/257579
